,Emotion_Affect,id,R,R2,RMSE,MAE,MSE,R2_CD,P_Value
444,Angry,K23537,0.6184353079,0.38246223,0.6993786062,0.3586956522,0.4891304348,0.3756006992,5.07E-11
445,Angry,K23540,0.3253580194,0.1058578408,1.441676584,1.215686275,2.078431373,0.08761004161,0.01982204691
446,Angry,K23541,0.3641650993,0.1326162195,1.208304597,0.7,1.46,0.1145457241,0.009326450596
447,Angry,K23548,0.4532120938,0.205401202,1.11980724,0.8095238095,1.253968254,0.1923749922,0.0001914989529
448,Angry,K23551,0.3254470498,0.1059157822,1.264911064,0.6666666667,1.6,0.09050053708,0.01116920526
449,Angry,K23552,0.08312693361,0.006910087092,0.6593804734,0.347826087,0.4347826087,-0.0156601382,0.5828473224
450,Angry,K23555,0.1764071962,0.03111949888,0.6666666667,0.3174603175,0.4444444444,0.01523621197,0.1666576898
451,Angry,K23556,0.4903085914,0.2404025148,0.9153348228,0.6756756757,0.8378378378,0.2186997295,0.002065397045
452,Angry,K23557,0.07197830913,0.005180876985,0.8660254038,0.4558823529,0.75,-0.009892140031,0.5596903847
453,Angry,K23559,0.2613348354,0.06829589619,0.7759128922,0.3979591837,0.6020408163,0.0585906451,0.009343448503
454,Angry,K23563,0.1317419895,0.01735595179,1.115546702,0.8,1.244444444,-0.005496235376,0.388328867
455,Angry,K23565,0.05736380668,0.003290606317,1.758495861,1.461538462,3.092307692,-0.01253017771,0.6499136086
456,Angry,KTFG534,0.4841283481,0.2343802574,1.127062674,0.7117117117,1.27027027,0.2273562231,7.31E-08
457,Angry,KTGF118,0.4560215599,0.2079556631,0.7165985721,0.3513513514,0.5135135135,0.1969550473,4.44E-05
458,Angry,KTGF119,NA,NA,0.4438126823,0.1060606061,0.196969697,NA,NA
459,Angry,KTGF120,0.1982574316,0.0393060092,0.7214900867,0.4109589041,0.5205479452,0.02577510792,0.09268315627
460,Angry,KTGF122,0.5012350296,0.2512365549,0.9653072992,0.5681818182,0.9318181818,0.2425300032,6.55E-07
461,Angry,KTGF124,0.1356423094,0.01839883609,1.042212501,0.6724137931,1.086206897,0.0008702438804,0.3099937803
462,Angry,KTGF125,NA,NA,0.7109813679,0.3956043956,0.5054945055,NA,NA
463,Angry,KTGF126,0.06348361131,0.004030168904,0.8008148025,0.5543478261,0.6413043478,-0.007036162552,0.5477102206
464,Angry,KTGF127,0.5639259015,0.3180124224,0.5,0.1944444444,0.25,0.2979539642,0.0003412085967
465,Angry,KTGF129,0.3006356015,0.09038176492,0.9013878189,0.4791666667,0.8125,0.08070497518,0.002918418918
466,Angry,KTGF130,0.1430027339,0.02044978191,1.269295518,0.9166666667,1.611111111,0.006456207363,0.230779896
467,Angry,KTGF136,-0.3156591099,0.09964067367,1.948311671,1.591836735,3.795918367,0.08048409225,0.02714690886
468,Angry,KTGF138,-0.09707253434,0.009423076923,0.6183469424,0.2647058824,0.3823529412,-0.02153245192,0.5849655115
469,Angry,KTGF142,0.1359413246,0.01848004374,0.9211323729,0.6060606061,0.8484848485,-0.01318189033,0.4506544353
470,Angry,KTGF143,0.1366260102,0.01866666667,0.8164965809,0.4166666667,0.6666666667,0.004647619048,0.2524592514
471,Angry,KTGF146,0.08261667517,0.006825515016,0.9416965821,0.4339622642,0.8867924528,-0.01264849449,0.5564494697
472,Angry,KTGF147,0.05121070873,0.002622536689,0.734488723,0.4078947368,0.5394736842,-0.01085553714,0.6604195135
473,Angry,KTGF148,NA,NA,0.6821631291,0.3267326733,0.4653465347,NA,NA
474,Angry,KTGF150,-0.04797842121,0.002301928902,0.5669467095,0.3214285714,0.3214285714,-0.0161739613,0.7254817564
475,Angry,KTGF153,NA,NA,0.8206518066,0.4081632653,0.6734693878,NA,NA
476,Angry,KTGF154,-0.09955078816,0.009910359423,0.5739440432,0.2588235294,0.3294117647,-0.002018431428,0.3646829463
477,Angry,KTGF156,0.2801379739,0.07847728444,0.7569125885,0.3645833333,0.5729166667,0.0686738513,0.005702650017
478,Angry,KTGF157,0.4092565378,0.1674909137,0.8571428571,0.4897959184,0.7346938776,0.1588189441,2.86E-05
479,Angry,KTGF158,0.2764466752,0.07642276423,0.8222264518,0.4788732394,0.676056338,0.0630375869,0.01961075328
480,Angry,KTGF527,0.3293207168,0.1084521345,1.447493729,1.095238095,2.095238095,0.09757959956,0.002221825408
481,Angry,KTGF528,0.3538660755,0.1252211994,1.901416476,1.461538462,3.615384615,0.1015785291,0.02710159215
482,Angry,KTGF533,0.4808587897,0.2312251756,0.7644707872,0.3766233766,0.5844155844,0.2209748446,9.58E-06
483,Angry,KTGF540,0.009023484854,8.14E-05,1.013793755,0.5277777778,1.027777778,-0.02932794662,0.9583444988
484,Angry,KTGF544,0.2800179429,0.07841004836,0.9409658159,0.53125,0.8854166667,0.06860589994,0.005724259756
485,Angry,KTGF545,0.2866630806,0.0821757218,0.75,0.3625,0.5625,0.07040874387,0.009937771976
486,Angry,KTGF549,0.2847535556,0.08108458744,0.9428090416,0.5555555556,0.8888888889,0.05405766354,0.09232194047
487,Angry,KTGF550,0.2053929681,0.04218627134,1.247219129,0.7222222222,1.555555556,0.03315029276,0.03296906203
488,Angry,KTGF553,0.238522891,0.05689316953,0.6558258358,0.3440860215,0.4301075269,0.04652935821,0.02130919585
489,Angry,KTGF556,0.644124098,0.4148958536,0.9921567416,0.703125,0.984375,0.4054586899,9.34E-09
490,Angry,KTGF557,0.06629787753,0.004395408565,0.8191780219,0.4078947368,0.6710526316,-0.009058707535,0.5693430731
491,Angry,KTGF561,-0.03042452397,0.0009256516588,0.7833494518,0.3863636364,0.6136363636,-0.01069149193,0.7784100248
492,Angry,KTGF562,0.3068223514,0.0941399553,0.9952718411,0.5754716981,0.9905660377,0.08542976256,0.001379037976
493,Angry,KTGF565,-0.1390423039,0.01933276229,1.032093693,0.7608695652,1.065217391,-0.00295512948,0.3567553607
494,Angry,KTGF570,-0.01163971636,0.0001354829969,0.7772815878,0.2708333333,0.6041666667,-0.02160070216,0.9374150473
495,Angry,KTGF572,0.4087277569,0.1670583792,1.082780584,0.724137931,1.172413793,0.1521844217,0.001445563741
496,Excited,K23101,0.2044840203,0.04181371454,2.339734809,2.038461538,5.474358974,0.02920600026,0.07252253593
497,Excited,K23104,0.3102671836,0.09626572523,1.82878223,1.7,3.344444444,0.08599601756,0.002919169507
498,Excited,K23106,-0.07571134806,0.005732208226,1.652503928,1.307692308,2.730769231,-0.01415314761,0.5937171471
499,Excited,K23107,0.3722679748,0.1385834451,1.58113883,1.362068966,2.5,0.1232010066,0.004007108226
500,Excited,K23109,0.3450308353,0.1190462773,1.406334874,1.155555556,1.977777778,0.1090354395,0.0008672471657
501,Excited,K23114,-0.3983536546,0.1586856341,1.966830204,1.657894737,3.868421053,0.1353157906,0.01324646955
502,Excited,K23115,0.2565991246,0.06584311077,1.343863888,1.029850746,1.805970149,0.05147146632,0.0360766694
503,Excited,K23117,0.2820236431,0.07953733529,1.288153973,1.065934066,1.659340659,0.06919505816,0.006761789086
504,Excited,K23120,0.2440304569,0.05955086388,0.9405399431,0.6282051282,0.8846153846,0.04717653314,0.03131179753
505,Excited,K23121,0.08853846234,0.007839059313,1.239772978,0.9814814815,1.537037037,-0.01124095878,0.5243524969
506,Excited,K23122,0.3984006116,0.1587230473,1.174440439,0.9655172414,1.379310345,0.1275646417,0.03230631107
507,Excited,K23125,0.4533801728,0.2055535811,1.287452619,0.9726027397,1.657534247,0.1943641949,5.62E-05
508,Excited,K23126,0.2604714177,0.06784535943,1.4284749,1.148648649,2.040540541,0.0548987672,0.02500309088
509,Excited,K23128,0.3069615046,0.0942253653,1.379289319,1.12195122,1.902439024,0.07100037467,0.05092093437
510,Excited,K23129,0.4503595172,0.2028236948,1.234130027,1,1.523076923,0.1901701026,0.0001670072665
511,Excited,K23130,0.2476326999,0.06132195408,1.253566341,0.9428571429,1.571428571,0.03287716481,0.1514983852
512,Excited,K23131,0.283518547,0.08038276648,1.389616668,1.126436782,1.931034483,0.0695637402,0.007789134974
513,Excited,K23133,0.3839342175,0.1474054834,0.8164965809,0.6111111111,0.6666666667,0.1352255617,0.0008704784283
514,Excited,K23134,0.3941786245,0.155376788,1.794299918,1.609756098,3.219512195,0.1337197825,0.01076911507
515,Excited,K23136,0.5349926409,0.2862171258,1.089057625,0.8139534884,1.186046512,0.2688077874,0.000218906367
516,Excited,K23139,0.1470895819,0.02163534509,1.579831563,1.256198347,2.495867769,0.01341379337,0.1074065177
517,Excited,K23141,0.1741126327,0.03031520888,1.184313051,0.9090909091,1.402597403,0.01738607833,0.1299153812
518,Excited,K23142,0.1179690928,0.01391670685,1.96497102,1.675925926,3.861111111,0.004614034276,0.2240016064
519,Excited,K23143,0.01218178707,0.0001483959363,1.668716688,1.476923077,2.784615385,-0.00766294472,0.8905902425
520,Excited,K23144,0.1570398765,0.02466152281,1.323585924,1.030075188,1.751879699,0.01721619092,0.07104422322
521,Excited,K23145,0.2179096133,0.04748459959,1.372345923,1.116666667,1.883333333,0.03106192027,0.09441011338
522,Excited,K23147,-0.1623797632,0.0263671875,1.381698559,1.060606061,1.909090909,-0.005040322581,0.3666076722
523,Excited,K23148,0.09992868642,0.009985742369,1.606803716,1.309090909,2.581818182,-0.008693771926,0.4679069061
524,Excited,K23150,0.3447528833,0.1188545505,1.163548948,0.8307692308,1.353846154,0.1048681148,0.00491838641
525,Excited,K23151,0.4273120329,0.1825955734,1.339728254,1.128205128,1.794871795,0.1605035619,0.006663297427
526,Excited,K23153,0.07907064883,0.006252167506,1.607275127,1.194444444,2.583333333,-0.02297570992,0.6466654262
527,Excited,K23155,-0.06730870833,0.004530462217,1.141194804,0.8837209302,1.302325581,-0.01974928261,0.6680297089
528,Excited,K23156,-0.1454387963,0.02115244347,1.138180366,0.7954545455,1.295454545,-0.002153450731,0.3462027116
529,Excited,K23502,0.1719148735,0.02955472373,1.788854382,1.52,3.2,0.01626095282,0.1402596296
530,Excited,K23503,0.2839706321,0.08063931992,1.379894775,1.109589041,1.904109589,0.06769057795,0.0149033689
531,Excited,K23507,0.2075074618,0.04305934669,1.609049749,1.356164384,2.589041096,0.02958130932,0.07814149583
532,Excited,K23508,-0.02350272543,0.0005523781028,1.887168119,1.596491228,3.561403509,-0.01761939684,0.8622313545
533,Excited,K23509,0.2365446747,0.05595338315,1.453835054,1.136363636,2.113636364,0.0449760969,0.0264970224
534,Excited,K23510,0.1294966081,0.0167693715,1.496662955,1.2,2.24,0.0067364059,0.1991071317
535,Excited,K23517,0.1904208861,0.03626011387,1.321615173,1.026666667,1.746666667,0.02305819763,0.1017546495
536,Excited,K23521,0.2431988355,0.0591456736,1.334166406,1.06,1.78,0.0395445418,0.08878611645
537,Excited,K23526,-0.05912559654,0.003495836167,1.66189794,1.380952381,2.761904762,-0.008656653636,0.5931733512
538,Excited,K23529,0.2679312424,0.07178715063,1.050793351,0.8541666667,1.104166667,0.05160861043,0.06559604227
539,Excited,K23531,0.0668696098,0.004471544715,1.883716299,1.612903226,3.548387097,-0.02985702271,0.7207813606
540,Excited,K23532,0.09417272179,0.008868501529,1.203443336,0.8965517241,1.448275862,-0.02784007249,0.6270307068
541,Excited,K23533,-0.01203616281,0.0001448692153,1.554563176,1.25,2.416666667,-0.01413877551,0.9200693165
542,Excited,K23536,0.2972996295,0.08838706971,1.888562063,1.666666667,3.566666667,0.07266960539,0.02106270888
543,Excited,K23537,0.3654094717,0.133524082,1.103354569,0.847826087,1.217391304,0.1238965718,0.0003414191188
544,Excited,K23540,0.4996351972,0.2496353303,1.137592918,0.7450980392,1.294117647,0.2343217656,0.0001894253181
545,Excited,K23541,0.2711093956,0.07350030437,1.697056275,1.44,2.88,0.05419822738,0.05686055478
546,Excited,K23548,0.4618039275,0.2132628675,1.42539329,1.111111111,2.031746032,0.2003655374,0.0001390858128
547,Excited,K23551,0.3171647364,0.10059347,1.945079261,1.583333333,3.783333333,0.0850864609,0.0135422539
548,Excited,K23552,0.4238710496,0.1796666667,1.251086484,0.8695652174,1.565217391,0.1610227273,0.003330146214
549,Excited,K23555,0.3522315406,0.1240670582,1.708986519,1.46031746,2.920634921,0.1097075018,0.00463868158
550,Excited,K23556,-0.3929982128,0.1544475953,1.433197144,1.081081081,2.054054054,0.1302889551,0.01612055739
551,Excited,K23557,0.3603707921,0.1298671078,1.169464432,0.8382352941,1.367647059,0.1166832761,0.002538364078
552,Excited,K23559,0.3636894672,0.1322700286,1.073806884,0.7857142857,1.153061224,0.1232311747,0.0002322841835
553,Excited,K23563,0.1644721194,0.02705107807,1.273664878,1.044444444,1.622222222,0.004424358951,0.2803032628
554,Excited,K23565,0.2957462989,0.08746587331,1.568929081,1.2,2.461538462,0.07298120464,0.01676180376
555,Excited,KTFG534,0.4718956507,0.2226855051,1.004494405,0.6846846847,1.009009009,0.2155541795,1.71E-07
556,Excited,KTGF118,0.1229192855,0.01510915076,0.9444002816,0.7027027027,0.8918918919,0.001430111185,0.2967849535
557,Excited,KTGF119,0.01454767275,0.0002116347825,1.015038438,0.7272727273,1.03030303,-0.01541005842,0.9077049961
558,Excited,KTGF120,0.2982902388,0.08897706656,1.318986743,1.02739726,1.739726027,0.07614575764,0.01036988331
559,Excited,KTGF122,0.3416171491,0.1167022766,1.243163121,1,1.545454545,0.1064313728,0.001124307894
560,Excited,KTGF124,0.2417068158,0.05842218481,1.432384075,1.086206897,2.051724138,0.04160829525,0.06756156906
561,Excited,KTGF125,0.1157820364,0.01340547996,1.124160248,0.7802197802,1.263736264,0.002320148275,0.2744366966
562,Excited,KTGF126,-0.02992751356,0.0008956560681,1.122884484,0.8695652174,1.260869565,-0.01020550331,0.7770286943
563,Excited,KTGF127,0.1434326781,0.02057293315,1.795054936,1.333333333,3.222222222,-0.008233745284,0.4039700432
564,Excited,KTGF129,0.3409532243,0.1162491012,1.648863245,1.385416667,2.71875,0.1068474959,0.0006754784872
565,Excited,KTGF130,-0.02340106287,0.0005476097434,1.900292375,1.555555556,3.611111111,-0.01373028155,0.8453020453
566,Excited,KTGF136,0.2531848418,0.0641025641,1.932535608,1.653061224,3.734693878,0.0441898527,0.07921388962
567,Excited,KTGF138,0.2364565764,0.05591171251,1,0.7647058824,1,0.02640895353,0.1781802259
568,Excited,KTGF142,0.3447768887,0.118871103,2.139102049,1.96969697,4.575757576,0.09044759016,0.04942082195
569,Excited,KTGF143,0.4688755085,0.2198442424,0.9279607271,0.6944444444,0.8611111111,0.2086991602,3.26E-05
570,Excited,KTGF146,0.3603683559,0.129865352,1.43408639,1.037735849,2.056603774,0.1128038883,0.008033148467
571,Excited,KTGF147,0.1373984954,0.01887834654,1.423610434,1.146666667,2.026666667,0.005438323886,0.2397926954
572,Excited,KTGF148,0.2660231503,0.07076831649,1.057739042,0.8217821782,1.118811881,0.06138213787,0.007169760725
573,Excited,KTGF150,0.2231644495,0.04980237154,1.085620297,0.8571428571,1.178571429,0.03220611916,0.09827659266
574,Excited,KTGF153,0.2242221266,0.05027556205,1.195228609,0.9387755102,1.428571429,0.04038259915,0.02644946675
575,Excited,KTGF154,0.07530479255,0.00567081178,1.222341052,0.8823529412,1.494117647,-0.006309057957,0.4933630397
576,Excited,KTGF156,0.108919115,0.01186337362,1.388194271,1.114583333,1.927083333,0.001351281845,0.2908074582
577,Excited,KTGF157,0.5566514875,0.3098608785,1.054630219,0.7448979592,1.112244898,0.3026719293,2.65E-09
578,Excited,KTGF158,0.5084981088,0.2585703266,1.332159107,1.042253521,1.774647887,0.247824969,5.97E-06
579,Excited,KTGF527,0.1593837852,0.02540319098,1.435104111,1.154761905,2.05952381,0.01351786404,0.1475712839
580,Excited,KTGF528,0.3582833464,0.1283669563,1.330124344,1,1.769230769,0.1048093065,0.02511596008
581,Excited,KTGF533,0.191760381,0.03677204374,1.381698559,1.155844156,1.909090909,0.02392900432,0.09477865482
582,Excited,KTGF540,-0.06348949875,0.004030916452,1.732050808,1.388888889,3,-0.02526229189,0.712974225
583,Excited,KTGF544,0.364966552,0.133200584,1.094493795,0.78125,1.197916667,0.1239793137,0.0002561383808
584,Excited,KTGF545,0.02028133288,0.0004113324633,1.604680654,1.375,2.575,-0.01240390686,0.858279201
585,Excited,KTGF549,0.3997610488,0.1598088961,1.58113883,1.333333333,2.5,0.1350973931,0.01570925366
586,Excited,KTGF550,0.123684249,0.01529779345,1.80020575,1.574074074,3.240740741,0.006008149991,0.2021992865
587,Excited,KTGF553,1.30E-17,5.82E-32,1.619770328,1.440860215,2.623655914,-0.01098901099,1
588,Excited,KTGF556,0.2105866857,0.0443467522,1.224744871,0.875,1.5,0.02893299014,0.09486448575
589,Excited,KTGF557,0.5127865473,0.262950043,1.169795304,0.8947368421,1.368421053,0.2529899085,2.18E-06
590,Excited,KTGF561,0.1722790474,0.02968007019,1.802775638,1.522727273,3.25,0.01839728031,0.1084853205
591,Excited,KTGF562,0.2723255604,0.07416121085,1.407526936,1.132075472,1.981132075,0.0652589148,0.004741338035
592,Excited,KTGF565,-0.004916038239,2.42E-05,1.293797914,0.9782608696,1.673913043,-0.02270255604,0.9741333125
593,Excited,KTGF570,0.2476264108,0.06131883932,1.050793351,0.7708333333,1.104166667,0.04091272713,0.08971088201
594,Excited,KTGF572,0.01256802284,0.0001579551982,1.319613318,1.017241379,1.74137931,-0.01769636703,0.9253988959
595,Bored,K23101,0.05744111268,0.003299481426,1.23516842,0.9615384615,1.525641026,-0.009814999082,0.6174071662
596,Bored,K23104,NA,NA,1.308094458,1.044444444,1.711111111,NA,NA
597,Bored,K23106,0.3021963074,0.09132260821,1.365790839,1.057692308,1.865384615,0.07314906038,0.02945196757
598,Bored,K23107,-0.03159778899,0.0009984202689,1.351882468,1,1.827586207,-0.01684089365,0.8138502629
599,Bored,K23109,0.3918328904,0.153533014,1.027402334,0.7666666667,1.055555556,0.143914071,0.0001338877696
600,Bored,K23114,0.1914179742,0.03664084083,1.477907482,1.026315789,2.184210526,0.009880864185,0.2496309052
601,Bored,K23115,0.2742433091,0.07520939261,0.8809763918,0.5671641791,0.776119403,0.0609818448,0.02471809825
602,Bored,K23117,0.1403464184,0.01969711717,1.240347346,0.9450549451,1.538461538,0.008682478038,0.1845451772
603,Bored,K23120,0.1687941093,0.02849145135,1.192927878,0.9615384615,1.423076923,0.01570844413,0.1395942601
604,Bored,K23121,0.0416728846,0.001736629311,0.8713548412,0.5740740741,0.7592592593,-0.0174607432,0.7647901749
605,Bored,K23122,0.09727122878,0.009461691948,1.129540645,0.8620689655,1.275862069,-0.02722491205,0.6156863467
606,Bored,K23125,0.2003250383,0.04013012096,1.176248972,0.9178082192,1.383561644,0.02661082689,0.08926106411
607,Bored,K23126,0.04464815692,0.001993457916,1.46582695,1.094594595,2.148648649,-0.01186774406,0.7056329522
608,Bored,K23128,0.3474654664,0.1207322503,1.219756073,0.9512195122,1.487804878,0.09818692342,0.02601922162
609,Bored,K23129,0.1324915558,0.01755401235,1.347362095,1.046153846,1.815384615,0.001959631589,0.2927529052
610,Bored,K23130,0.0926198217,0.008578431373,1.121223821,0.8,1.257142857,-0.02146464646,0.5966763493
611,Bored,K23131,0.1283511955,0.01647402939,1.154700538,0.9655172414,1.333333333,0.004903135614,0.2361074812
612,Bored,K23133,0.2945050839,0.08673324447,0.8819171037,0.6388888889,0.7777777778,0.07368657653,0.01203265547
613,Bored,K23134,0.1534629748,0.02355088463,0.7489830504,0.512195122,0.5609756098,-0.001486272174,0.3380907579
614,Bored,K23136,-0.07666969565,0.005878242231,1.067489992,0.7209302326,1.139534884,-0.01836862991,0.6250807462
615,Bored,K23139,0.3286216998,0.1079922216,1.741567642,1.396694215,3.033057851,0.1004963579,0.0002331724343
616,Bored,K23141,0.1297261863,0.01682888342,1.025645188,0.8441558442,1.051948052,0.0037199352,0.2608082223
617,Bored,K23142,-0.1091457144,0.01191278697,1.166666667,0.8796296296,1.361111111,0.002591209485,0.2608264349
618,Bored,K23143,0.1545634133,0.02388984872,1.425050606,1.153846154,2.030769231,0.01626398816,0.07911556525
619,Bored,K23144,0.2644111965,0.06991328086,1.182580332,0.9323308271,1.398496241,0.06281338224,0.002101619183
620,Bored,K23145,0.1823962539,0.03326839343,1.016530045,0.7666666667,1.033333333,0.01660060711,0.163062023
621,Bored,K23147,0.003602440111,1.30E-05,1.07308674,0.8484848485,1.151515152,-0.03224466831,0.9841259162
622,Bored,K23148,0.03822931919,0.001461480845,1.250454463,1.054545455,1.563636364,-0.01737886857,0.7816991269
623,Bored,K23150,0.05165048018,0.002667772103,1,0.6923076923,1,-0.01316289818,0.682824035
624,Bored,K23151,0.008040844011,6.47E-05,1.552500052,1.333333333,2.41025641,-0.02696062442,0.9612524078
625,Bored,K23153,0.2985591452,0.08913756321,1.394433378,1.055555556,1.944444444,0.06234749154,0.07693992954
626,Bored,K23155,-0.2936259348,0.08621618961,1.547691454,1.279069767,2.395348837,0.0639287796,0.05599694755
627,Bored,K23156,0.2289095027,0.05239956042,1.138180366,0.9318181818,1.295454545,0.0298376452,0.1350118086
628,Bored,K23502,0.2838460857,0.08056860036,1,0.68,1,0.06797364968,0.01359162027
629,Bored,K23503,0.1198248584,0.0143579967,1.134756024,0.904109589,1.287671233,0.0004757149618,0.3126114657
630,Bored,K23507,0.07816469802,0.006109720017,1.46184346,1.095890411,2.136986301,-0.007888734631,0.5109755075
631,Bored,K23508,0.119186836,0.01420550188,1.39548143,1.035087719,1.947368421,-0.00371803445,0.3772045238
632,Bored,K23509,0.3218453183,0.1035844089,1.167748416,0.8409090909,1.363636364,0.09316097181,0.002229634717
633,Bored,K23510,0.1064284489,0.01132701473,1.360147051,0.99,1.85,0.001238514882,0.2919284727
634,Bored,K23517,0.1649577762,0.02721106793,1.361371857,1.026666667,1.853333333,0.01388519215,0.1572763988
635,Bored,K23521,0.2185568577,0.04776710006,1.122497216,0.78,1.26,0.02792891464,0.1272982718
636,Bored,K23526,0.1631221895,0.02660884869,1.133893419,0.880952381,1.285714286,0.0147382249,0.1381838926
637,Bored,K23529,0.2727624974,0.07439938001,1.527525232,1.166666667,2.333333333,0.0542776274,0.06069917699
638,Bored,K23531,0.1386970942,0.01923688394,1.191366794,0.8387096774,1.419354839,-0.01458253385,0.4568122513
639,Bored,K23532,0.1440790366,0.02075876879,0.9826073689,0.6896551724,0.9655172414,-0.01550942496,0.4558704879
640,Bored,K23533,-0.1026223333,0.01053134328,1.03413947,0.7638888889,1.069444444,-0.003603923241,0.3909988547
641,Bored,K23536,0.1576350609,0.02484881243,1.310216267,1.016666667,1.716666667,0.008035860922,0.2290196663
642,Bored,K23537,NA,NA,1.467028941,1.239130435,2.152173913,NA,NA
643,Bored,K23540,0.1197396405,0.01433758151,1.501633098,1.196078431,2.254901961,-0.005777978055,0.4026319413
644,Bored,K23541,0.06220907522,0.00386996904,1.166190379,0.92,1.36,-0.01688273994,0.6677960509
645,Bored,K23548,0.5207346509,0.2711645767,1.501322169,1.142857143,2.253968254,0.259216455,1.21E-05
646,Bored,K23551,0.2529934096,0.06400566531,2.224859546,1.883333333,4.95,0.04786783196,0.05113907127
647,Bored,K23552,0.1204576311,0.01451004089,1.503618823,1.217391304,2.260869565,-0.007887458185,0.4252133117
648,Bored,K23555,0.1176319543,0.01383727668,1.385869734,1.063492063,1.920634921,-0.002329325342,0.3585293223
649,Bored,K23556,0.1732480923,0.03001490148,2.254125347,2.108108108,5.081081081,0.002301041524,0.3051568845
650,Bored,K23557,0.3567803612,0.1272922261,1.277635684,1.014705882,1.632352941,0.1140693811,0.002821953897
651,Bored,K23559,0.2587240345,0.06693812605,1.124858268,0.7551020408,1.265306122,0.05721873153,0.01010160758
652,Bored,K23563,0.2866890553,0.0821906144,1.054092553,0.7111111111,1.111111111,0.06084621009,0.05621773193
653,Bored,K23565,0.111223454,0.01237065672,1.488416815,1.261538462,2.215384615,-0.003305999521,0.3777475359
654,Bored,KTFG534,0.4078158141,0.1663137382,1.287500547,1.009009009,1.657657658,0.1586652404,8.88E-06
655,Bored,KTGF118,0.009200753581,8.47E-05,0.9863939238,0.7297297297,0.972972973,-0.01380305927,0.9379855313
656,Bored,KTGF119,-0.09312174526,0.00867165944,1.212310591,0.8939393939,1.46969697,-0.006817845881,0.4570651472
657,Bored,KTGF120,0.2817229925,0.07936784449,1.182057644,0.9315068493,1.397260274,0.06640119442,0.01575145927
658,Bored,KTGF122,0.2569049278,0.06600014192,1.066003582,0.7727272727,1.136363636,0.05513967845,0.01568232576
659,Bored,KTGF124,0.2820400435,0.07954658613,1.536902393,1.189655172,2.362068966,0.06310991803,0.03195692521
660,Bored,KTGF125,0.01592704102,0.0002536706358,1.032440829,0.8021978022,1.065934066,-0.01097943419,0.8808881264
661,Bored,KTGF126,0.0156269077,0.0002442002442,1.078444935,0.6413043478,1.163043478,-0.01086419753,0.882462985
662,Bored,KTGF127,0.1550889028,0.02405256777,1.424000624,1.027777778,2.027777778,-0.004651768468,0.3664330297
663,Bored,KTGF129,0.4977211694,0.2477263625,1.493039406,1.145833333,2.229166667,0.2397234515,2.48E-07
664,Bored,KTGF130,0.2873467652,0.08256816349,1.154700538,0.8611111111,1.333333333,0.0694619944,0.01438911547
665,Bored,KTGF136,0.4336702527,0.1880698881,1.26974206,0.9591836735,1.612244898,0.1707947793,0.001852509511
