,Emotion_Affect,id,R,R2,RMSE,MAE,MSE,R2_CD,P_Value
666,Bored,KTGF138,0.3414279334,0.1165730337,1.137592918,0.8823529412,1.294117647,0.08896594101,0.04812971345
667,Bored,KTGF142,0.323677579,0.1047671752,1.029857301,0.8181818182,1.060606061,0.07588869696,0.06613465688
668,Bored,KTGF143,0.259827921,0.06751054852,1.476670429,1.236111111,2.180555556,0.05418927064,0.02751500788
669,Bored,KTGF146,-0.1137309971,0.01293473971,2.110173023,1.735849057,4.452830189,-0.006419481084,0.4174421795
670,Bored,KTGF147,0.3372741323,0.1137538403,1.038723913,0.7894736842,1.078947368,0.1017775409,0.002888312467
671,Bored,KTGF148,-0.03949728771,0.001560035736,1.147532868,0.9207920792,1.316831683,-0.008525216428,0.69494365
672,Bored,KTGF150,0.06430961452,0.00413572652,1.832250763,1.607142857,3.357142857,-0.01430620447,0.6377244635
673,Bored,KTGF153,0.1137651534,0.01294251012,0.9689042833,0.7142857143,0.9387755102,0.002660661269,0.2646819485
674,Bored,KTGF154,0.1349385761,0.01820841931,0.9330531792,0.6352941176,0.8705882353,0.006379605083,0.2182135022
675,Bored,KTGF156,0.195924882,0.03838655939,1.030776406,0.7291666667,1.0625,0.02815662917,0.05573489886
676,Bored,KTGF157,0.377059033,0.1421735144,1.590789818,1.285714286,2.530612245,0.1332378218,0.0001296798368
677,Bored,KTGF158,0.129799843,0.01684799925,1.373799091,1.042253521,1.887323944,0.002599419528,0.2806450362
678,Bored,KTGF527,-0.06367765181,0.00405484334,1.39300976,1.035714286,1.94047619,-0.008090829302,0.564983609
679,Bored,KTGF528,0.2540039647,0.0645180141,1.109400392,0.8205128205,1.230769231,0.03923471718,0.1186749119
680,Bored,KTGF533,0.2851715455,0.08132281034,2.067057637,1.623376623,4.272727273,0.06907378115,0.01194127279
681,Bored,KTGF540,0.2898082351,0.08398881314,1.258305739,1.083333333,1.583333333,0.05704730765,0.08643790559
682,Bored,KTGF544,0.2547132611,0.06487884537,1.28290036,1.020833333,1.645833333,0.05493074798,0.0122648116
683,Bored,KTGF545,0.2857418482,0.08164840382,1.532970972,1.3,2.35,0.06987466541,0.0101892953
684,Bored,KTGF549,0.1302903525,0.01697557596,1.787300882,1.527777778,3.194444444,-0.0119369071,0.4488160769
685,Bored,KTGF550,0.1035463458,0.01072184573,1.261979632,0.962962963,1.592592593,0.001389032954,0.2862277974
686,Bored,KTGF553,-0.1773571386,0.0314555546,1.534548373,1.258064516,2.35483871,0.02081220905,0.08899004388
687,Bored,KTGF556,0.1769217588,0.03130130875,1.386317063,1.171875,1.921875,0.01567713631,0.1619515125
688,Bored,KTGF557,0.2618857283,0.06858413468,1.118033989,0.9078947368,1.25,0.0559974338,0.02229694797
689,Bored,KTGF561,0.1298152551,0.01685200046,1.26580912,0.9886363636,1.602272727,0.005420046976,0.2280213188
690,Bored,KTGF562,0.08642227424,0.007468809485,1.236245076,0.9433962264,1.528301887,-0.002074759655,0.3783874335
691,Bored,KTGF565,0.07747314169,0.006002087683,2.196835669,1.913043478,4.826086957,-0.01658877396,0.6088203457
692,Bored,KTGF570,0.2290717283,0.05247385672,1.060660172,0.7916666667,1.125,0.0318754623,0.1173189312
693,Bored,KTGF572,0.08625819492,0.00744047619,1.462166555,1.172413793,2.137931034,-0.01028380102,0.519689494
694,pa,K23101,0.2223334704,0.04943217206,2.117287411,1.935897436,4.482905982,0.03692470064,0.05041143842
695,pa,K23104,0.2195119911,0.04818551422,1.276085836,1.188888889,1.628395061,0.03736944051,0.03763658438
696,pa,K23106,0.2614841523,0.06837396192,1.329320886,1.121794872,1.767094017,0.04974144116,0.06114081416
697,pa,K23107,0.3525382529,0.1242832197,1.541880228,1.408045977,2.377394636,0.1086454201,0.006644722786
698,pa,K23109,0.2673331305,0.07146700267,1.301471152,1.140740741,1.69382716,0.06091549134,0.01085804158
699,pa,K23114,-0.5585520134,0.3119803517,1.859855996,1.535087719,3.459064327,0.2928686948,0.0002679772244
700,pa,K23115,0.3654683349,0.1335671038,1.157569364,0.9651741294,1.339966833,0.1202373669,0.002356834303
701,pa,K23117,0.3481155321,0.1211844237,0.8976975024,0.7472527473,0.8058608059,0.1113100914,0.0007213841796
702,pa,K23120,0.3850801409,0.1482867149,0.6247506625,0.4786324787,0.3903133903,0.1370799612,0.0004989752186
703,pa,K23121,0.08224261915,0.006763848404,1.010235681,0.8518518519,1.020576132,-0.01233684682,0.5543736554
704,pa,K23122,0.152601131,0.02328710518,0.778666706,0.6034482759,0.6063218391,-0.01288744648,0.4293646891
705,pa,K23125,0.4266914083,0.1820655579,1.135426485,0.9360730594,1.289193303,0.1705453545,0.0001669553447
706,pa,K23126,0.3473701407,0.1206660146,1.248422428,1.054054054,1.558558559,0.1084530426,0.002426593551
707,pa,K23128,0.3373674665,0.1138168075,1.099396237,0.943089431,1.208672087,0.09109416149,0.0309990329
708,pa,K23129,0.2978328955,0.08870443366,0.8991924202,0.7641025641,0.8085470085,0.07423942467,0.01597117643
709,pa,K23130,0.5078882836,0.2579505087,0.8319035353,0.6666666667,0.692063492,0.2354641604,0.001841800224
710,pa,K23131,0.3594024664,0.1291701328,1.2604607,1.08045977,1.588761175,0.1189250756,0.0006290169141
711,pa,K23133,0.4020902612,0.1616765781,0.632211482,0.4768518519,0.399691358,0.1497005292,0.0004632607557
712,pa,K23134,0.2585640945,0.06685539095,1.529298332,1.37398374,2.338753388,0.04292860611,0.1026142451
713,pa,K23136,0.5964397755,0.3557404058,0.7453559925,0.5968992248,0.5555555556,0.3400267572,2.43E-05
714,pa,K23139,0.3334458869,0.1111861595,1.142307686,0.9614325068,1.30486685,0.1037171356,0.000185948891
715,pa,K23141,0.1469453592,0.02159293858,0.9876583295,0.83982684,0.9754689759,0.008547511091,0.2022082872
716,pa,K23142,0.1720668094,0.02960698689,1.599253941,1.395061728,2.557613169,0.02045233582,0.0749664963
717,pa,K23143,0.1803431911,0.03252366659,1.655862416,1.538461539,2.741880342,0.02496525774,0.04004969028
718,pa,K23144,0.280395675,0.07862173453,0.8333333333,0.6854636591,0.6944444444,0.07158831266,0.001079318558
719,pa,K23145,0.2396271684,0.05742117981,0.9765775462,0.7944444444,0.9537037037,0.04116982085,0.06517354107
720,pa,K23147,0.06828840884,0.004663306782,1.123666438,0.9797979798,1.262626263,-0.02744432848,0.7057259746
721,pa,K23148,0.350782338,0.1230482486,1.593547596,1.460606061,2.53939394,0.1065019892,0.008646356517
722,pa,K23150,0.2762275613,0.07630166562,0.7302967433,0.5538461538,0.5333333333,0.0616397873,0.02592476417
723,pa,K23151,0.3579439816,0.128123894,1.56347192,1.435897436,2.444444445,0.1045596749,0.02526410041
724,pa,K23153,0.1655088277,0.02739317206,1.276569477,1.037037037,1.629629629,-0.001212911115,0.3347043885
725,pa,K23155,-0.101742583,0.01035155319,0.7725925345,0.5968992246,0.5968992244,-0.01378621381,0.5162096829
726,pa,K23156,0.06505625285,0.004232316034,0.8024583441,0.6287878788,0.643939394,-0.01947643835,0.6748097198
727,pa,K23502,0.3373892571,0.1138315108,1.900097463,1.755555556,3.610370371,0.1016922164,0.003075193755
728,pa,K23503,0.4171184987,0.173987842,1.562985085,1.420091324,2.442922374,0.1623538679,0.0002414234794
729,pa,K23507,0.1994843573,0.03979400881,1.627858685,1.474885845,2.649923897,0.02626998077,0.09064025789
730,pa,K23508,0.07669655296,0.005882361237,1.760654007,1.616959064,3.099902534,-0.01219250492,0.5706774638
731,pa,K23509,0.2991774109,0.08950712319,1.236543733,1.087121212,1.529040404,0.07891999671,0.004632056468
732,pa,K23510,-0.007647933456,5.85E-05,1.587800715,1.383333333,2.521111111,-0.0101449939,0.9398018654
733,pa,K23517,0.1690414524,0.02857501261,1.037803949,0.7955555556,1.077037037,0.01526782101,0.1471115227
734,pa,K23521,0.4728436542,0.2235811213,0.8550503559,0.7266666667,0.7311111111,0.207405728,0.0005252468087
735,pa,K23526,0.04827582962,0.002330555725,1.629344011,1.416666667,2.654761905,-0.009836144814,0.6627786807
736,pa,K23529,0.3167375911,0.1003227016,1.168649109,1.013888889,1.365740741,0.08076449946,0.02827901491
737,pa,K23531,0.2051127476,0.04207123923,1.961091058,1.838709678,3.845878137,0.009039213,0.2683330853
738,pa,K23532,0.299042108,0.08942618237,0.8327584225,0.6321839082,0.6934865903,0.05570122616,0.1150580468
739,pa,K23533,0.07972764827,0.006356497899,1.287403358,1.138888889,1.657407407,-0.007838409274,0.505582068
740,pa,K23536,0.4482172943,0.2008987429,1.762783993,1.655555556,3.107407407,0.187121135,0.0003289388567
741,pa,K23537,0.5043836553,0.2544028717,0.9485559836,0.7934782608,0.899758454,0.2461184592,2.96E-07
742,pa,K23540,0.4770214399,0.2275494541,1.116327624,0.7973856209,1.246187364,0.2117851573,0.0004014304155
743,pa,K23541,0.2962440918,0.0877605619,1.459832563,1.286666667,2.131111112,0.06875557361,0.0367146359
744,pa,K23548,0.5514233896,0.3040677546,1.411717155,1.227513228,1.992945327,0.2926590293,2.82E-06
745,pa,K23551,0.2419278441,0.05852908173,1.328463328,1.016666667,1.764814815,0.04229682452,0.06255888712
746,pa,K23552,0.3393134008,0.1151335839,1.117493745,0.8768115942,1.248792271,0.09502298357,0.02105984655
747,pa,K23555,0.3492676025,0.1219878582,1.883746501,1.735449735,3.548500882,0.1075942165,0.005021407669
748,pa,K23556,-0.2060106635,0.04244039348,0.8016499502,0.5945945945,0.6426426426,0.01508154758,0.221224956
749,pa,K23557,0.4410915637,0.1945617675,1.199809353,1.014705882,1.439542484,0.182358158,0.000166611849
750,pa,K23559,0.4339067073,0.1882750306,0.9982978712,0.806122449,0.9965986396,0.1798195622,8.06E-06
751,pa,K23563,0.2977746952,0.08866976911,1.021980648,0.8222222222,1.044444444,0.06747604281,0.04696184074
752,pa,K23565,0.4012061886,0.1609664057,1.363128629,1.174358974,1.858119658,0.1476484122,0.0009256543868
753,pa,KTFG534,0.5882952431,0.346091293,0.8298726943,0.6486486486,0.6886886887,0.3400921305,1.13E-11
754,pa,KTGF118,0.1407371161,0.01980693584,0.7642539397,0.6351351353,0.5840840843,0.006193143282,0.23168925
755,pa,KTGF119,0.4057064856,0.1645977525,0.7676103107,0.6464646464,0.5892255892,0.1515445924,0.0007259265679
756,pa,KTGF120,0.5004742265,0.2504744514,1.176895796,1.00456621,1.385083714,0.2399177535,6.52E-06
757,pa,KTGF122,0.3752067476,0.1407801035,0.8040302522,0.6590909091,0.6464646465,0.1307891744,0.0003158246158
758,pa,KTGF124,0.2062867465,0.04255422177,1.143028175,0.9770114942,1.30651341,0.02545697573,0.1202808444
759,pa,KTGF125,0.300423445,0.09025424629,0.6433656922,0.5091575092,0.4139194139,0.08003238388,0.003811024367
760,pa,KTGF126,0.05504156705,0.003029574104,1.131989826,0.9746376812,1.281400966,-0.008047875073,0.6022851776
761,pa,KTGF127,0.1801941599,0.03246993525,1.661101821,1.333333333,2.75925926,0.004013168638,0.2929612744
762,pa,KTGF129,0.3724834896,0.13874395,1.312334646,1.125,1.722222222,0.1295816516,0.0001860862542
763,pa,KTGF130,0.09153925233,0.008379434717,1.388333222,1.189814815,1.927469136,-0.005786573359,0.4444204582
764,pa,KTGF136,0.3320590051,0.1102631828,1.708322963,1.544217687,2.918367347,0.09133261226,0.01975453057
765,pa,KTGF138,0.3930042294,0.1544523243,0.7185679297,0.5686274511,0.5163398695,0.1280289594,0.02148995393
766,pa,KTGF142,0.2821145778,0.07958863503,1.668685646,1.545454546,2.784511785,0.04989794583,0.1116909744
767,pa,KTGF143,0.4135298738,0.1710069565,0.7767850808,0.6157407408,0.6033950618,0.1591641987,0.0003055475721
768,pa,KTGF146,0.2733745776,0.07473365969,1.383490557,1.050314465,1.914046122,0.05659118243,0.04763086911
769,pa,KTGF147,0.2344484621,0.0549660814,0.9367809134,0.7390350878,0.8775584796,0.04219535277,0.04149922434
770,pa,KTGF148,0.1460860317,0.02134112866,0.9322483085,0.7590759075,0.8690869087,0.01145568551,0.1449219677
771,pa,KTGF150,0.2875765817,0.08270029035,0.9258200997,0.7976190475,0.857142857,0.06571325869,0.03162544231
772,pa,KTGF153,0.2681440129,0.07190121167,1.044909917,0.880952381,1.091836735,0.06223351595,0.007596290413
773,pa,KTGF154,0.1676367722,0.0281020874,1.206734913,1.058823529,1.45620915,0.016392474,0.1251465485
774,pa,KTGF156,0.2744693557,0.0753334272,1.035816908,0.8854166666,1.072916667,0.06549654877,0.006805974014
775,pa,KTGF157,0.5355756603,0.2868412879,0.8261595987,0.6870748299,0.6825396825,0.2794125513,1.33E-08
776,pa,KTGF158,0.4511714131,0.203555644,1.134189127,0.9389671361,1.286384976,0.1920129722,7.85E-05
777,pa,KTGF527,0.3437803917,0.1181849577,0.968416588,0.7738095238,0.9378306879,0.1074311157,0.001365848283
778,pa,KTGF528,0.3432391607,0.1178131214,0.9291113298,0.7264957265,0.8632478632,0.09397023281,0.03241509304
779,pa,KTGF533,0.2913986219,0.08491315683,1.215579482,1.038961039,1.477633478,0.07271199892,0.01013318491
780,pa,KTGF540,0.06369835936,0.004057480986,1.833333333,1.694444444,3.361111111,-0.02523494604,0.712070192
781,pa,KTGF544,0.5259333132,0.2766058499,1.186342028,1.034722222,1.407407408,0.2689101675,3.74E-08
782,pa,KTGF545,0.3612395159,0.1304939879,1.688194302,1.575,2.85,0.1193464749,0.0009944520535
783,pa,KTGF549,0.339254776,0.1150938031,1.61875581,1.435185185,2.620370371,0.08906715021,0.04295314615
784,pa,KTGF550,0.2178184702,0.04744488597,1.680498162,1.558641975,2.824074074,0.03845851697,0.02353975685
785,pa,KTGF553,0.1757205646,0.03087771682,1.560795067,1.458781362,2.436081243,0.0202280214,0.09202609458
786,pa,KTGF556,0.4970259476,0.2470347926,1.101608672,0.9322916666,1.213541667,0.2348901924,2.94E-05
787,pa,KTGF557,0.5390898105,0.2906178238,1.06650218,0.8508771931,1.137426901,0.2810315782,5.06E-07
788,pa,KTGF561,0.2669448677,0.07125956238,1.560238262,1.393939394,2.434343434,0.06046025496,0.01193158553
789,pa,KTGF562,0.2913500127,0.08488482992,1.070864382,0.8805031447,1.146750524,0.07608564559,0.002444817384
790,pa,KTGF565,0.1095726635,0.01200616859,1.399620376,1.282608696,1.958937198,-0.01044823667,0.4685177635
791,pa,KTGF570,0.2973543797,0.0884196271,0.8416254116,0.6666666667,0.7083333334,0.06860266248,0.04012013095
792,pa,KTGF572,0.1735574503,0.03012218855,1.096843259,0.9310344828,1.203065134,0.01280294192,0.1926040441
793,na,K23101,0.2503034678,0.062651826,1.764641639,1.623931624,3.113960114,0.0503182974,0.02708839984
794,na,K23104,0.1986074003,0.03944489945,0.6045098004,0.3777777778,0.3654320987,0.02852950058,0.06057873213
795,na,K23106,0.117751885,0.01386550641,0.8927533517,0.75,0.797008547,-0.005857183457,0.4057603778
796,na,K23107,0.5310171087,0.2819791697,0.8959252159,0.775862069,0.8026819924,0.2691573692,1.80E-05
797,na,K23109,0.3664941485,0.1343179609,0.7252075055,0.5703703705,0.525925926,0.124480665,0.0003812612747
798,na,K23114,-0.4756374985,0.22623103,1.668639184,1.24122807,2.784356725,0.2047374475,0.002543898095
799,na,K23115,0.4063995327,0.1651605802,0.5759122838,0.4676616916,0.3316749586,0.1523168968,0.0006437597989
800,na,K23117,0.3389284644,0.114872504,0.8091735938,0.6428571429,0.6547619048,0.1049272512,0.001015067013
801,na,K23120,0.3320441756,0.1102533346,0.7396002617,0.6410256411,0.5470085471,0.09854614161,0.002978554439
802,na,K23121,0.2509657753,0.06298382036,0.6849348892,0.5432098766,0.4691358024,0.04496427844,0.06717837064
803,na,K23122,0.2885557884,0.08326444302,0.8022955571,0.6206896551,0.6436781609,0.04931127424,0.1289969298
804,na,K23125,0.3640835439,0.1325568269,0.8715003945,0.7442922375,0.7595129376,0.1203393174,0.001542984064
805,na,K23126,0.5489031292,0.3012946453,0.713448673,0.5720720721,0.509009009,0.2915904042,4.11E-07
806,na,K23128,0.1537603245,0.02364223738,0.7980328118,0.6585365854,0.6368563687,-0.001392577049,0.3371443063
807,na,K23129,0.03364142509,0.001131745482,1.039394959,0.9128205128,1.08034188,-0.01472330618,0.7902095819
808,na,K23130,0.1411287616,0.01991732735,0.8067178261,0.7142857143,0.6507936509,-0.009782147583,0.4187073247
809,na,K23131,0.2646530826,0.07004125411,0.6938886666,0.5402298851,0.4814814816,0.05910056298,0.01324342118
810,na,K23133,0.1132638351,0.01282869634,0.9828781119,0.8888888889,0.9660493828,-0.001273750859,0.3434817216
811,na,K23134,0.2929630133,0.08582732717,0.8263938706,0.6341463415,0.6829268293,0.06238700223,0.0630433774
812,na,K23136,0.5225767284,0.2730864371,0.9036246276,0.8062015503,0.8165374676,0.255356838,0.0003246389542
813,na,K23139,0.2992491748,0.0895500686,0.7316785738,0.5041322314,0.5353535353,0.08189922884,0.000855074952
814,na,K23141,NA,NA,0.4462445507,0.1818181818,0.1991341991,NA,NA
815,na,K23142,0.3378432903,0.1141380888,0.5710794054,0.2932098765,0.3261316872,0.1057809009,0.0003490843173
816,na,K23143,0.1005131805,0.01010289945,0.8258639609,0.7076923076,0.682051282,0.002369328347,0.2551863636
817,na,K23144,0.01080817482,0.000116816643,0.8776439944,0.7719298247,0.7702589809,-0.007515879413,0.9017325756
818,na,K23145,0.5711715037,0.3262368867,0.7503085786,0.6444444445,0.5629629631,0.3146202813,1.88E-06
819,na,K23147,0.216480963,0.04686400735,0.9847319279,0.8686868688,0.9696969698,0.01611768501,0.2262595571
820,na,K23148,0.4394553068,0.1931209667,1.016033086,0.9272727274,1.032323233,0.177896834,0.0007885644143
821,na,K23150,0.2579748511,0.06655102378,0.8692269875,0.7692307694,0.7555555557,0.05173437336,0.03800839814
822,na,K23151,0.3792598712,0.1438380499,0.8059606998,0.6495726496,0.6495726497,0.1206985377,0.01725913133
823,na,K23153,0.09664196839,0.009339670053,0.9145598685,0.7314814814,0.836419753,-0.01979739847,0.5750000154
824,na,K23155,0.3325620834,0.1105975393,0.8228016675,0.5581395348,0.677002584,0.08890479635,0.0293365648
825,na,K23156,0.01701530032,0.0002895204449,0.9653072991,0.8712121212,0.9318181817,-0.02351311002,0.9127065194
826,na,K23502,0.3508045638,0.123063842,0.7601169501,0.5866666667,0.5777777778,0.1110510179,0.002030538063
827,na,K23503,0.3257460293,0.1061104756,0.6551516956,0.5205479452,0.4292237443,0.09352048233,0.004919147749
828,na,K23507,0.07823591257,0.006120858015,1.009091096,0.8264840183,1.01826484,-0.007877439759,0.5105894063
829,na,K23508,0.2206722497,0.04869624179,1.157230006,0.9883040935,1.339181287,0.03139980983,0.09903846046
830,na,K23509,0.450426148,0.2028837148,0.587108993,0.4431818182,0.3446969697,0.1936149208,1.07E-05
831,na,K23510,0.2622761692,0.06878878894,0.6920179831,0.5433333334,0.478888889,0.05928663372,0.008386392798
832,na,K23517,0.1837667735,0.03377022703,1.035660462,0.7911111112,1.072592593,0.02053420274,0.1145174815
833,na,K23521,0.2949158329,0.08697534848,1.365650028,1.15,1.865,0.06795400157,0.03760669378
834,na,K23526,0.3414586678,0.1165940218,0.9414050065,0.7857142858,0.8862433863,0.1058207782,0.001479142232
835,na,K23529,0.3314508183,0.109859645,0.6631853549,0.5000000001,0.439814815,0.0905087677,0.0213744867
836,na,K23531,0.5455469997,0.2976215289,0.5219209074,0.4086021505,0.2724014336,0.2734015816,0.001502702216
837,na,K23532,0.3410759592,0.11633281,0.6920456656,0.5632183909,0.4789272032,0.08360439553,0.07018873741
838,na,K23533,0.1200717666,0.01441722914,0.7264831573,0.5648148149,0.5277777779,0.0003374752689,0.3150644768
839,na,K23536,0.369765455,0.1367264917,0.966091783,0.8666666667,0.9333333333,0.1218424657,0.003640245996
840,na,K23537,0.3156927094,0.09966188677,0.715595762,0.5869565217,0.5120772946,0.08965812995,0.002173698582
841,na,K23540,0.2190007679,0.04796133634,1.003262652,0.8235294118,1.006535948,0.02853197586,0.1225845341
842,na,K23541,0.3261031401,0.106343258,0.9706813186,0.7733333333,0.9422222223,0.08772540919,0.02082456045
843,na,K23548,0.4348435681,0.1890889287,0.7879157871,0.634920635,0.6208112875,0.1757953046,0.0003690199961
844,na,K23551,0.2973423584,0.08841247812,1.00185014,0.6111111111,1.003703704,0.07269545188,0.02104334341
845,na,K23552,0.2404035969,0.05779388941,0.6915640749,0.5797101449,0.4782608696,0.03638011417,0.1075452911
846,na,K23555,0.3272247672,0.1070760482,0.6143492852,0.4867724869,0.3774250442,0.09243795068,0.00885110403
847,na,K23556,0.3462713628,0.1199038567,0.92998111,0.8108108108,0.864864865,0.09475825261,0.03577864048
848,na,K23557,0.3531110526,0.1246874155,0.717430054,0.544117647,0.5147058824,0.1114251036,0.003140648037
849,na,K23559,0.4428118947,0.1960823741,0.85183542,0.7142857143,0.7256235828,0.1877082322,4.98E-06
850,na,K23563,0.218681768,0.04782171564,0.7841012784,0.5999999999,0.6148148148,0.02567803461,0.1489597625
851,na,K23565,0.3370075954,0.1135741194,1.336534618,1.225641026,1.786324786,0.09950386731,0.006048800201
852,na,KTFG534,0.5851839341,0.3424402367,0.7290620903,0.5675675675,0.5315315315,0.3364075783,1.53E-11
853,na,KTGF118,0.4177098714,0.1744815366,0.8844672308,0.7612612613,0.7822822823,0.1630160024,0.0002131411101
854,na,KTGF119,NA,NA,0.3914059953,0.1969696969,0.1531986532,NA,NA
855,na,KTGF120,0.2787259803,0.07768817208,0.7664978969,0.6575342466,0.5875190259,0.06469786464,0.01694670231
856,na,KTGF122,0.4015208505,0.1612189934,0.7282190812,0.5227272727,0.5303030303,0.1514657259,0.0001056517657
857,na,KTGF124,-0.00783154418,6.13E-05,0.7681395149,0.6321839081,0.5900383143,-0.01779471454,0.9534732106
858,na,KTGF125,0.1988533369,0.03954264961,0.9125364829,0.7692307692,0.8327228327,0.02875099398,0.05880683066
859,na,KTGF126,-0.09269375376,0.008592131986,0.705396726,0.5434782609,0.4975845411,-0.002423510992,0.3794960798
860,na,KTGF127,0.4004267468,0.1603415795,0.673575314,0.4907407407,0.4537037036,0.1356457436,0.01552062296
861,na,KTGF129,0.2892065231,0.08364041301,0.8014743359,0.6493055556,0.6423611112,0.07389190676,0.004265174709
862,na,KTGF130,0.05811520886,0.003377377501,1.039349274,0.8333333334,1.080246914,-0.01086008854,0.6277446755
863,na,KTGF136,-0.26990734,0.07284997218,1.275977239,1.115646259,1.628117914,0.05312337584,0.06071678979
864,na,KTGF138,0.2950506809,0.08705490427,0.7409585736,0.5882352941,0.5490196078,0.05852537003,0.09026101901
865,na,KTGF142,0.3219715727,0.1036656936,1.013378521,0.9191919192,1.026936027,0.07475168371,0.06765889694
866,na,KTGF143,0.1678516237,0.02817416759,1.065740339,0.9722222222,1.135802469,0.01429094142,0.1587279331
867,na,KTGF146,0.1860297407,0.03460706444,0.885475627,0.6540880503,0.7840670859,0.01567779119,0.1823025819
868,na,KTGF147,0.1806604649,0.03263820358,0.7029594917,0.5964912282,0.494152047,0.01956574687,0.1183492754
869,na,KTGF148,0.1980407807,0.03922015083,0.8104108073,0.7227722773,0.6567656767,0.02951530387,0.04711993886
870,na,KTGF150,0.1169950163,0.01368783385,0.8602786555,0.7202380953,0.7400793652,-0.004577206264,0.3904959183
871,na,KTGF153,0.1565479799,0.02450727,0.8978432208,0.7721088436,0.8061224491,0.0143458874,0.1237140958
872,na,KTGF154,0.1280674572,0.01640127359,0.8463686368,0.7450980392,0.7163398693,0.004550686528,0.2427831642
873,na,KTGF156,0.4383220564,0.1921262252,0.8559432743,0.7326388889,0.7326388889,0.1835318233,7.95E-06
874,na,KTGF157,0.2318267405,0.0537436376,1.001133145,0.8231292518,1.002267574,0.04388680049,0.02162401546
875,na,KTGF158,0.5266721703,0.277383575,0.7208063648,0.6009389672,0.5195618155,0.2669108732,2.38E-06
876,na,KTGF527,0.3479751922,0.1210867344,0.8221471437,0.6626984126,0.6759259258,0.1103682799,0.001180881903
877,na,KTGF528,0.2742957695,0.07523816915,1.162078892,0.8717948717,1.35042735,0.05024460616,0.0910609
878,na,KTGF533,0.3867042474,0.149540175,0.8408749652,0.683982684,0.7070707071,0.1382007106,0.0005127452677
879,na,KTGF540,-0.1949800435,0.03801721738,0.8050764859,0.6111111111,0.6481481481,0.009723606125,0.2544646396
880,na,KTGF544,0.4115058759,0.1693370859,1.056286297,0.9305555557,1.115740741,0.1605002464,3.11E-05
881,na,KTGF545,0.2856073573,0.08157156254,0.9105858919,0.7624999999,0.8291666665,0.06979683898,0.01022647626
882,na,KTGF549,0.1300644664,0.01691676543,1.071516751,0.9629629629,1.148148148,-0.01199744735,0.4496096975
883,na,KTGF550,0.177507081,0.0315087638,0.8271374605,0.5956790124,0.6841563786,0.02237205402,0.06608211907
884,na,KTGF553,0.3625077856,0.1314118946,0.7721248746,0.6559139785,0.596176822,0.1218669704,0.0003557756449
885,na,KTGF556,0.4903497905,0.2404429171,0.8068715305,0.6510416667,0.6510416667,0.2281919964,3.90E-05
886,na,KTGF557,0.4987345318,0.2487361332,0.6796972151,0.5438596492,0.4619883042,0.2385839187,4.53E-06
887,na,KTGF561,0.0231972266,0.000538111322,0.7857634774,0.6628787879,0.6174242424,-0.01108353855,0.8301363566
888,na,KTGF562,0.3397735232,0.1154460471,0.7516578463,0.5817610064,0.564989518,0.1069407206,0.0003661833132
889,na,KTGF565,-0.007123394736,5.07E-05,0.6197241088,0.4710144927,0.384057971,-0.02267537673,0.9625258493
890,na,KTGF570,0.05923688836,0.003509008942,0.7607257744,0.638888889,0.5787037039,-0.01815383869,0.6892017654
891,na,KTGF572,0.3015319479,0.09092151561,0.6836906831,0.5287356322,0.4674329502,0.07468797124,0.02143508716